Date,tmax,tmin,rain,tmax_tomorrow
29/11/13,65,41,0,64
30/11/13,64,41,0,64
01/12/13,64,40,0,61
02/12/13,61,41,0,56
03/12/13,56,43,0,51
04/12/13,51,33,0,50
05/12/13,50,28,0,52
06/12/13,52,36,0.23,50
07/12/13,50,32,0.05,48
08/12/13,48,31,0,54
09/12/13,54,30,0,54
10/12/13,54,31,0,53
11/12/13,53,31,0,54
12/12/13,54,31,0,53
13/12/13,53,34,0,57
14/12/13,57,31,0,58
15/12/13,58,33,,66
16/12/13,66,36,0,60
17/12/13,60,39,0,56
18/12/13,56,36,0,58
19/12/13,58,39,0,57
20/12/13,57,33,0,62
21/12/13,62,37,0,62
22/12/13,62,36,0,60
23/12/13,60,37,0,66
24/12/13,66,39,0,62
25/12/13,62,37,0,62
26/12/13,62,35,0,58
27/12/13,58,35,0,62
28/12/13,62,31,0,72
29/12/13,72,34,0,61
30/12/13,61,34,0,59
31/12/13,59,36,0,60
01/01/14,60,34,0,61
02/01/14,61,36,0,64
03/01/14,64,39,0,62
04/01/14,62,37,0,68
05/01/14,68,37,0,58
06/01/14,58,38,0,60
07/01/14,60,42,0,55
08/01/14,55,45,0,59
09/01/14,59,44,0.01,58
10/01/14,58,41,0,56
11/01/14,56,42,0,60
12/01/14,60,38,0,70
13/01/14,70,39,0,74
14/01/14,74,41,0,77
15/01/14,77,43,0,69
16/01/14,69,42,0,62
17/01/14,62,35,0,67
18/01/14,67,36,0,64
19/01/14,64,35,0,66
20/01/14,66,36,0,65
21/01/14,65,34,0,67
22/01/14,67,34,0,71
23/01/14,71,38,0,63
24/01/14,63,41,0,70
25/01/14,70,41,0,69
26/01/14,69,43,0,57
27/01/14,57,49,0,63
28/01/14,63,49,0,61
29/01/14,61,55,0,59
30/01/14,59,51,0.03,61
31/01/14,61,41,0,58
01/02/14,58,35,0,51
02/02/14,51,45,0.34,56
03/02/14,56,40,0,55
04/02/14,55,38,0,54
05/02/14,54,35,0.1,53
06/02/14,53,46,0.52,56
07/02/14,56,50,0.35,59
08/02/14,59,54,0.39,59
09/02/14,59,56,0.52,58
10/02/14,58,49,0,58
11/02/14,58,49,0.01,61
12/02/14,61,49,0,65
13/02/14,65,49,0,64
14/02/14,64,51,0.01,60
15/02/14,60,49,0,64
16/02/14,64,45,0.01,61
17/02/14,61,38,0,62
18/02/14,62,43,0,64
19/02/14,64,48,0,66
20/02/14,66,40,0,69
21/02/14,69,43,0,67
22/02/14,67,43,0,67
23/02/14,67,45,0,73
24/02/14,73,43,0,65
25/02/14,65,48,0,60
26/02/14,60,55,0.45,66
27/02/14,66,55,0.22,63
28/02/14,63,55,0.74,69
01/03/14,69,54,0.03,61
02/03/14,61,53,0.02,61
03/03/14,61,50,0.1,66
04/03/14,66,55,0,66
05/03/14,66,54,0.26,65
06/03/14,65,51,0.01,66
07/03/14,66,48,0,72
08/03/14,72,46,0,71
09/03/14,71,55,0,68
10/03/14,68,56,0,74
11/03/14,74,47,0,78
12/03/14,78,53,0,73
13/03/14,73,47,0,67
14/03/14,67,53,0,77
15/03/14,77,47,0,72
16/03/14,72,48,0,69
17/03/14,69,49,0,70
18/03/14,70,43,0,73
19/03/14,73,45,0,70
20/03/14,70,50,0,63
21/03/14,63,48,0,65
22/03/14,65,51,0,65
23/03/14,65,48,0,72
24/03/14,72,46,0,63
25/03/14,63,45,0.15,62
26/03/14,62,53,0.63,65
27/03/14,65,56,0,69
28/03/14,69,56,0.01,60
29/03/14,60,53,0.87,61
30/03/14,61,50,0,57
31/03/14,57,48,0.57,58
01/04/14,58,46,0.69,61
02/04/14,61,45,0,62
03/04/14,62,46,0,61
04/04/14,61,50,0.32,65
05/04/14,65,46,0,72
06/04/14,72,49,0,79
07/04/14,79,51,0,78
08/04/14,78,56,0,66
09/04/14,66,52,0,74
10/04/14,74,51,0,63
11/04/14,63,53,0,64
12/04/14,64,54,0,69
13/04/14,69,53,0,68
14/04/14,68,50,0,66
15/04/14,66,52,0,73
16/04/14,73,50,0,64
17/04/14,64,51,0,64
18/04/14,64,51,0,65
19/04/14,65,52,0,76
20/04/14,76,50,0,67
21/04/14,67,50,0,65
22/04/14,65,52,0,67
23/04/14,67,45,0,66
24/04/14,66,51,0.02,58
25/04/14,58,52,0.57,63
26/04/14,63,43,0,65
27/04/14,65,52,0,71
28/04/14,71,47,0,83
29/04/14,83,50,0,89
30/04/14,89,57,0,85
01/05/14,85,57,0,72
02/05/14,72,53,0,67
03/05/14,67,54,0,68
04/05/14,68,57,0,67
05/05/14,67,55,0,69
06/05/14,69,52,0,64
07/05/14,64,51,0,65
08/05/14,65,54,0,69
09/05/14,69,55,0,70
10/05/14,70,51,0,77
11/05/14,77,53,0,82
12/05/14,82,50,0,91
13/05/14,91,56,0,90
14/05/14,90,59,0,83
15/05/14,83,57,0,70
16/05/14,70,55,0,67
17/05/14,67,55,0,70
18/05/14,70,56,0,68
19/05/14,68,56,0,70
20/05/14,70,55,0,70
21/05/14,70,55,0,69
22/05/14,69,54,0,68
23/05/14,68,54,0,67
24/05/14,67,55,0,73
25/05/14,73,56,0,73
26/05/14,73,51,0,68
27/05/14,68,54,0,74
28/05/14,74,49,0,77
29/05/14,77,51,0,64
30/05/14,64,53,0,69
31/05/14,69,53,0,72
01/06/14,72,51,0,67
02/06/14,67,52,0,67
03/06/14,67,52,0,70
04/06/14,70,52,0,67
05/06/14,67,52,0,68
06/06/14,68,53,0,70
07/06/14,70,56,0,86
08/06/14,86,53,0,78
09/06/14,78,58,0,68
10/06/14,68,57,0,70
11/06/14,70,58,0,66
12/06/14,66,55,0,72
13/06/14,72,55,0,80
14/06/14,80,53,0,68
15/06/14,68,54,0,65
16/06/14,65,56,0,73
17/06/14,73,50,0,82
18/06/14,82,53,0,70
19/06/14,70,52,0,74
20/06/14,74,54,0,65
21/06/14,65,53,0,66
22/06/14,66,54,0,70
23/06/14,70,55,0,70
24/06/14,70,54,0,68
25/06/14,68,57,0,70
26/06/14,70,59,0,71
27/06/14,71,57,0,72
28/06/14,72,57,0,80
29/06/14,80,54,0,82
30/06/14,82,57,0,72
01/07/14,72,56,0,70
02/07/14,70,57,0,69
03/07/14,69,54,0,67
04/07/14,67,54,0,72
05/07/14,72,53,0,70
06/07/14,70,53,0,70
07/07/14,70,54,0,68
08/07/14,68,57,0,71
09/07/14,71,57,0,73
10/07/14,73,60,0,72
11/07/14,72,61,0,70
12/07/14,70,58,0,71
13/07/14,71,58,0,76
14/07/14,76,57,0,77
15/07/14,77,59,0,74
16/07/14,74,62,0,73
17/07/14,73,63,0,71
18/07/14,71,63,0,72
19/07/14,72,62,0,73
20/07/14,73,62,0,74
21/07/14,74,63,0,76
22/07/14,76,63,0.01,76
23/07/14,76,63,0,83
24/07/14,83,62,0,90
25/07/14,90,60,0,77
26/07/14,77,61,0,78
27/07/14,78,61,0,72
28/07/14,72,61,0,76
29/07/14,76,60,0,73
30/07/14,73,59,0,71
31/07/14,71,59,0,72
01/08/14,72,58,0,68
02/08/14,68,60,0,69
03/08/14,69,61,0,73
04/08/14,73,61,0,74
05/08/14,74,62,0,78
06/08/14,78,60,0,69
07/08/14,69,60,0,73
08/08/14,73,58,0,67
09/08/14,67,59,0,73
10/08/14,73,60,0,73
11/08/14,73,61,0,74
12/08/14,74,61,0,75
13/08/14,75,60,0,73
14/08/14,73,59,0,74
15/08/14,74,58,0,73
16/08/14,73,60,0,72
17/08/14,72,58,0,68
18/08/14,68,60,0,74
19/08/14,74,60,0,73
20/08/14,73,62,0,75
21/08/14,75,61,0,75
22/08/14,75,62,0,75
23/08/14,75,60,0,74
24/08/14,74,59,0,72
25/08/14,72,63,0,75
26/08/14,75,62,0,77
27/08/14,77,59,0,75
28/08/14,75,60,0,72
29/08/14,72,61,0,77
30/08/14,77,59,0,76
31/08/14,76,61,0,83
01/09/14,83,57,0,72
02/09/14,72,60,0,76
03/09/14,76,61,0,74
04/09/14,74,61,0,72
05/09/14,72,60,0,72
06/09/14,72,60,0,72
07/09/14,72,60,0,68
08/09/14,68,59,0,72
09/09/14,72,57,0,82
10/09/14,82,54,0,83
11/09/14,83,57,0,77
12/09/14,77,57,0,75
13/09/14,75,59,0,74
14/09/14,74,60,0,77
15/09/14,77,62,0,78
16/09/14,78,58,0,77
17/09/14,77,61,0,78
18/09/14,78,61,0,73
19/09/14,73,59,0,71
20/09/14,71,63,0,69
21/09/14,69,64,0,75
22/09/14,75,63,0,75
23/09/14,75,63,0,77
24/09/14,77,65,0.01,72
25/09/14,72,58,0.43,73
26/09/14,73,60,0,71
27/09/14,71,55,0,72
28/09/14,72,61,0,69
29/09/14,69,57,0,73
30/09/14,73,57,0,83
01/10/14,83,53,0,87
02/10/14,87,52,0,89
03/10/14,89,55,0,92
04/10/14,92,55,0,88
05/10/14,88,53,0,83
06/10/14,83,52,0,73
07/10/14,73,51,0,75
08/10/14,75,52,0,66
09/10/14,66,57,0,66
10/10/14,66,56,0,73
11/10/14,73,55,0,86
12/10/14,86,51,0,83
13/10/14,83,50,0,72
14/10/14,72,58,0,71
15/10/14,71,54,0,71
16/10/14,71,51,0,73
17/10/14,73,51,0,75
18/10/14,75,54,0,71
19/10/14,71,55,0,70
20/10/14,70,54,0.01,70
21/10/14,70,49,0,71
22/10/14,71,49,0,72
23/10/14,72,55,0.01,71
24/10/14,71,56,0,70
25/10/14,70,60,0.23,69
26/10/14,69,50,0,67
27/10/14,67,47,0,71
28/10/14,71,48,0,77
29/10/14,77,50,0,71
30/10/14,71,54,0,64
31/10/14,64,57,0.32,64
01/11/14,64,48,0,66
02/11/14,66,44,0,66
03/11/14,66,44,0,69
04/11/14,69,46,0,72
05/11/14,72,48,0,72
06/11/14,72,50,0,70
07/11/14,70,50,0.01,72
08/11/14,72,50,0,70
09/11/14,70,48,0,65
10/11/14,65,47,0,66
11/11/14,66,58,0,66
12/11/14,66,56,0.11,64
13/11/14,64,55,0.2,65
14/11/14,65,49,0,64
15/11/14,64,46,0,65
16/11/14,65,47,0,67
17/11/14,67,47,0,62
18/11/14,62,46,0,61
19/11/14,61,52,0.15,59
20/11/14,59,51,0.66,61
21/11/14,61,51,0,65
22/11/14,65,53,0.26,62
23/11/14,62,42,0,62
24/11/14,62,40,0,73
25/11/14,73,41,0,65
26/11/14,65,45,0,65
27/11/14,65,42,0,62
28/11/14,62,42,0,64
29/11/14,64,54,0.08,60
30/11/14,60,52,0.32,66
01/12/14,66,53,0,61
02/12/14,61,54,1.18,64
03/12/14,64,58,1.43,65
04/12/14,65,55,0.01,67
05/12/14,67,53,0.1,66
06/12/14,66,57,0.11,64
07/12/14,64,52,0.01,68
08/12/14,68,51,0,65
09/12/14,65,53,0,64
10/12/14,64,54,0,64
11/12/14,64,50,3.12,56
12/12/14,56,49,0.48,57
13/12/14,57,46,0,61
14/12/14,61,47,0.19,56
15/12/14,56,49,1.09,61
16/12/14,61,50,0.65,59
17/12/14,59,49,0.13,61
18/12/14,61,51,0,57
19/12/14,57,54,0.25,60
20/12/14,60,54,0,64
21/12/14,64,55,0.09,63
22/12/14,63,51,0,65
23/12/14,65,47,0,61
24/12/14,61,48,0.02,59
25/12/14,59,45,0,60
26/12/14,60,39,0,55
27/12/14,55,38,0,55
28/12/14,55,39,0,55
29/12/14,55,42,0,55
30/12/14,55,38,0,59
31/12/14,59,36,0,56
01/01/15,56,38,0,50
02/01/15,50,32,0,53
03/01/15,53,32,0,54
04/01/15,54,35,0,56
05/01/15,56,36,0,59
06/01/15,59,38,0,64
07/01/15,64,38,0,61
08/01/15,61,42,0,63
09/01/15,63,46,0,60
10/01/15,60,47,0,57
11/01/15,57,42,0,57
12/01/15,57,41,0,66
13/01/15,66,43,0,59
14/01/15,59,39,0,59
15/01/15,59,40,0,57
16/01/15,57,43,0,57
17/01/15,57,48,0,65
18/01/15,65,49,0,63
19/01/15,63,47,0,58
20/01/15,58,45,0,61
21/01/15,61,40,0,60
22/01/15,60,41,0,64
23/01/15,64,39,0,69
24/01/15,69,46,0,59
25/01/15,59,40,0,61
26/01/15,61,41,0,67
27/01/15,67,47,0,63
28/01/15,63,43,0,64
29/01/15,64,42,0,62
30/01/15,62,46,0,73
31/01/15,73,44,0,65
01/02/15,65,40,0,65
02/02/15,65,43,0,67
03/02/15,67,47,0,64
04/02/15,64,46,0,63
05/02/15,63,48,0,63
06/02/15,63,58,0.91,64
07/02/15,64,54,0.03,63
08/02/15,63,53,0.99,64
09/02/15,64,49,0,63
10/02/15,63,44,0,64
11/02/15,64,42,0,69
12/02/15,69,47,0,70
13/02/15,70,46,0,71
14/02/15,71,47,0,70
15/02/15,70,45,0,71
16/02/15,71,46,0,58
17/02/15,58,53,0,64
18/02/15,64,50,0,61
19/02/15,61,50,0,65
20/02/15,65,52,0,68
21/02/15,68,46,0,67
22/02/15,67,45,0,64
23/02/15,64,44,0,64
24/02/15,64,36,0,65
25/02/15,65,45,0,67
26/02/15,67,45,0,63
27/02/15,63,48,0,59
28/02/15,59,44,0.07,63
01/03/15,63,44,0,59
02/03/15,59,45,0,64
03/03/15,64,42,0,67
04/03/15,67,41,0,70
05/03/15,70,42,0,71
06/03/15,71,42,0,71
07/03/15,71,45,0,65
08/03/15,65,44,0,65
09/03/15,65,48,0,63
10/03/15,63,48,0,65
11/03/15,65,51,0.02,73
12/03/15,73,46,0,74
13/03/15,74,48,0,80
14/03/15,80,52,0,69
15/03/15,69,54,0,68
16/03/15,68,53,0,66
17/03/15,66,51,0,68
18/03/15,68,48,0,73
19/03/15,73,47,0,66
20/03/15,66,48,0,71
21/03/15,71,54,0,66
22/03/15,66,54,0.02,64
23/03/15,64,53,0.05,65
24/03/15,65,53,0,72
25/03/15,72,48,0,80
26/03/15,80,50,0,64
27/03/15,64,52,0,74
28/03/15,74,48,0,73
29/03/15,73,47,0,65
30/03/15,65,47,0,68
31/03/15,68,55,0,65
01/04/15,65,45,0,69
02/04/15,69,48,0,67
03/04/15,67,44,0,64
04/04/15,64,43,0,58
05/04/15,58,50,0.11,63
06/04/15,63,44,0,61
07/04/15,61,48,0.74,63
08/04/15,63,47,0.01,67
09/04/15,67,43,0,66
10/04/15,66,46,0,72
11/04/15,72,47,0,73
12/04/15,73,48,0,62
13/04/15,62,50,0,65
14/04/15,65,48,0,71
15/04/15,71,47,0,81
16/04/15,81,48,0,72
17/04/15,72,48,0,67
18/04/15,67,49,0,63
19/04/15,63,49,0,63
20/04/15,63,53,0,61
21/04/15,61,53,0,66
22/04/15,66,52,0,64
23/04/15,64,52,0,63
24/04/15,63,52,0.08,63
25/04/15,63,51,0.14,69
26/04/15,69,47,0,81
27/04/15,81,50,0,63
28/04/15,63,52,0,66
29/04/15,66,51,0,84
30/04/15,84,49,0,76
01/05/15,76,53,0,65
02/05/15,65,52,0,64
03/05/15,64,52,0,59
04/05/15,59,51,0,62
05/05/15,62,51,0,66
06/05/15,66,50,0,67
07/05/15,67,47,0,65
08/05/15,65,46,0,63
09/05/15,63,52,0,62
10/05/15,62,51,0,62
11/05/15,62,52,0,65
12/05/15,65,51,0,63
13/05/15,63,51,0,66
14/05/15,66,53,0,62
15/05/15,62,52,0,61
16/05/15,61,53,0,64
17/05/15,64,54,0,60
18/05/15,60,54,0,63
19/05/15,63,54,0,68
20/05/15,68,54,0,66
21/05/15,66,54,0,62
22/05/15,62,56,0,62
23/05/15,62,53,0,61
24/05/15,61,52,0,63
25/05/15,63,52,0,65
26/05/15,65,53,0,63
27/05/15,63,53,0,63
28/05/15,63,52,0,62
29/05/15,62,52,0,66
30/05/15,66,51,0,65
31/05/15,65,52,0,73
01/06/15,73,57,0,65
02/06/15,65,56,0,65
03/06/15,65,55,0,70
04/06/15,70,53,0,69
05/06/15,69,53,0,71
06/06/15,71,56,0,73
07/06/15,73,56,0,88
08/06/15,88,56,0,77
09/06/15,77,55,0,70
10/06/15,70,58,0.18,73
11/06/15,73,57,0,75
12/06/15,75,54,0,72
13/06/15,72,57,0,67
14/06/15,67,55,0,62
15/06/15,62,54,0,68
16/06/15,68,55,0,69
17/06/15,69,53,0,66
18/06/15,66,52,0,71
19/06/15,71,52,0,69
20/06/15,69,52,0,67
21/06/15,67,56,0,64
22/06/15,64,54,0,70
23/06/15,70,53,0,73
24/06/15,73,55,0,79
25/06/15,79,56,0,73
26/06/15,73,58,0,74
27/06/15,74,58,0,72
28/06/15,72,60,0,73
29/06/15,73,57,0,82
30/06/15,82,57,0,76
01/07/15,76,58,0,74
02/07/15,74,60,0,73
03/07/15,73,60,0,71
04/07/15,71,60,0,75
05/07/15,75,61,0,73
06/07/15,73,61,0,73
07/07/15,73,61,0,69
08/07/15,69,60,0,67
09/07/15,67,59,0.01,73
10/07/15,73,61,0,74
11/07/15,74,61,0,75
12/07/15,75,63,0,74
13/07/15,74,62,0,70
14/07/15,70,60,0,77
15/07/15,77,58,0,76
16/07/15,76,60,0,74
17/07/15,74,61,0,75
18/07/15,75,60,0,87
19/07/15,87,61,0,79
20/07/15,79,62,0,70
21/07/15,70,60,0,69
22/07/15,69,60,0,69
23/07/15,69,60,0,74
24/07/15,74,59,0,70
25/07/15,70,60,0,71
26/07/15,71,58,0,81
27/07/15,81,56,0,87
28/07/15,87,56,0,79
29/07/15,79,60,0,75
30/07/15,75,61,0,72
31/07/15,72,61,0,75
01/08/15,75,62,0,73
02/08/15,73,63,0,75
03/08/15,75,64,0,75
04/08/15,75,62,0,77
05/08/15,77,57,0,72
06/08/15,72,58,0,77
07/08/15,77,61,0,70
08/08/15,70,62,0,72
09/08/15,72,59,0,73
10/08/15,73,60,0,73
11/08/15,73,61,0,78
12/08/15,78,55,0,76
13/08/15,76,64,0,76
14/08/15,76,61,0,92
15/08/15,92,57,0,93
16/08/15,93,61,0,80
17/08/15,80,59,0,75
18/08/15,75,61,0,74
19/08/15,74,63,0,70
20/08/15,70,62,0,69
21/08/15,69,62,0,75
22/08/15,75,61,0,73
23/08/15,73,61,0,75
24/08/15,75,61,0,74
25/08/15,74,60,0,79
26/08/15,79,58,0,84
27/08/15,84,59,0,91
28/08/15,91,62,0,76
29/08/15,76,65,0,78
30/08/15,78,61,0,78
31/08/15,78,60,0,75
01/09/15,75,58,0,73
02/09/15,73,62,0,70
03/09/15,70,60,0,72
04/09/15,72,55,0,79
05/09/15,79,51,0,84
06/09/15,84,52,0,91
07/09/15,91,54,0,95
08/09/15,95,57,0,93
09/09/15,93,60,0,89
10/09/15,89,59,0,79
11/09/15,79,60,0,75
12/09/15,75,58,0,76
13/09/15,76,59,0,73
14/09/15,73,60,0,70
15/09/15,70,59,0,73
16/09/15,73,58,0,73
17/09/15,73,57,0,79
18/09/15,79,54,0,88
19/09/15,88,53,0,91
20/09/15,91,56,0,91
21/09/15,91,61,0,66
22/09/15,66,57,0,76
23/09/15,76,52,0,89
24/09/15,89,56,0,75
25/09/15,75,57,0,74
26/09/15,74,55,0,73
27/09/15,73,56,0,70
28/09/15,70,54,0,68
29/09/15,68,60,0,65
30/09/15,65,57,0,73
01/10/15,73,60,0,74
02/10/15,74,54,0,71
03/10/15,71,53,0,73
04/10/15,73,52,0,76
05/10/15,76,53,0,75
06/10/15,75,56,0,76
07/10/15,76,58,0,82
08/10/15,82,54,0,80
09/10/15,80,53,0,72
10/10/15,72,61,0,76
11/10/15,76,56,0,85
12/10/15,85,53,0,88
13/10/15,88,58,0,78
14/10/15,78,58,0,70
15/10/15,70,61,0,74
16/10/15,74,60,0,71
17/10/15,71,60,0,71
18/10/15,71,61,0,70
19/10/15,70,58,0,80
20/10/15,80,53,0,77
21/10/15,77,51,0,73
22/10/15,73,52,0,75
23/10/15,75,51,0,75
24/10/15,75,51,0,70
25/10/15,70,56,0,75
26/10/15,75,56,0,72
27/10/15,72,56,0,70
28/10/15,70,56,0,74
29/10/15,74,52,0,76
30/10/15,76,48,0,75
31/10/15,75,53,0,70
01/11/15,70,55,0.04,64
02/11/15,64,51,0.31,66
03/11/15,66,45,0,67
04/11/15,67,45,0,65
05/11/15,65,43,0,67
06/11/15,67,45,0,67
07/11/15,67,43,0,62
08/11/15,62,47,0,59
09/11/15,59,49,0.29,61
10/11/15,61,42,0,61
11/11/15,61,39,0,64
12/11/15,64,40,0,69
13/11/15,69,42,0,64
14/11/15,64,40,0,62
15/11/15,62,50,0.3,62
16/11/15,62,46,0,62
17/11/15,62,49,0,64
18/11/15,64,41,0,67
19/11/15,67,43,0,68
20/11/15,68,45,0,73
21/11/15,73,42,0,63
22/11/15,63,43,0,59
23/11/15,59,45,0,58
24/11/15,58,47,0.12,54
25/11/15,54,38,0.05,56
26/11/15,56,35,0,59
27/11/15,59,34,0,58
28/11/15,58,39,0,55
29/11/15,55,35,0,53
30/11/15,53,35,0,56
01/12/15,56,39,0,56
02/12/15,56,43,0,59
03/12/15,59,41,0.24,59
04/12/15,59,41,0,54
05/12/15,54,40,0,63
06/12/15,63,44,0.02,59
07/12/15,59,49,0,61
08/12/15,61,46,0,66
09/12/15,66,53,0,62
10/12/15,62,49,0.3,58
11/12/15,58,43,0.18,57
12/12/15,57,39,0,56
13/12/15,56,47,0.69,56
14/12/15,56,44,0,62
15/12/15,62,35,0,56
16/12/15,56,37,0,58
17/12/15,58,38,0,59
18/12/15,59,45,0.28,56
19/12/15,56,46,0.22,53
20/12/15,53,39,0.68,57
21/12/15,57,50,0.91,59
22/12/15,59,52,0.41,56
23/12/15,56,47,0,55
24/12/15,55,41,0.14,53
25/12/15,53,35,0,55
26/12/15,55,34,0,49
27/12/15,49,30,0,48
28/12/15,48,36,0.04,52
29/12/15,52,32,0,53
30/12/15,53,34,0,54
31/12/15,54,34,0,52
01/01/16,52,35,0,53
02/01/16,53,43,0,59
03/01/16,59,44,0,62
04/01/16,62,47,0.08,55
05/01/16,55,49,0.75,54
06/01/16,54,48,0.86,58
07/01/16,58,42,0.03,53
08/01/16,53,42,0,56
09/01/16,56,49,0.05,58
10/01/16,58,48,0,60
11/01/16,60,49,0,62
12/01/16,62,47,0,59
13/01/16,59,46,0.26,56
14/01/16,56,43,0.08,60
15/01/16,60,46,0.24,61
16/01/16,61,51,0.2,59
17/01/16,59,56,0.67,63
18/01/16,63,52,0.75,62
19/01/16,62,52,0.9,60
20/01/16,60,46,0,62
21/01/16,62,50,0,60
22/01/16,60,54,0.28,58
23/01/16,58,51,0.01,58
24/01/16,58,42,0,60
25/01/16,60,49,0,60
26/01/16,60,43,0,63
27/01/16,63,47,0,59
28/01/16,59,44,0,61
29/01/16,61,54,0.06,59
30/01/16,59,51,0,57
31/01/16,57,49,0,58
01/02/16,58,42,0,58
02/02/16,58,42,0,57
03/02/16,57,40,0,62
04/02/16,62,45,0,63
05/02/16,63,40,0,64
06/02/16,64,42,0,74
07/02/16,74,44,0,79
08/02/16,79,52,0,70
09/02/16,70,46,0,68
10/02/16,68,48,0,74
11/02/16,74,48,0,66
12/02/16,66,47,0,66
13/02/16,66,51,0,71
14/02/16,71,47,0,74
15/02/16,74,51,0,76
16/02/16,76,50,0,69
17/02/16,69,52,0.23,63
18/02/16,63,50,0.07,63
19/02/16,63,49,0,60
20/02/16,60,42,0,64
21/02/16,64,41,0,69
22/02/16,69,44,0,68
23/02/16,68,44,0,70
24/02/16,70,45,0,72
25/02/16,72,49,0,66
26/02/16,66,51,0,68
27/02/16,68,51,0,66
28/02/16,66,47,0,72
29/02/16,72,49,0,71
01/03/16,71,50,0,67
02/03/16,67,52,0,65
03/03/16,65,59,0,65
04/03/16,65,59,0.2,65
05/03/16,65,56,1.26,62
06/03/16,62,51,0.84,59
07/03/16,59,49,0.18,59
08/03/16,59,42,0,63
09/03/16,63,52,0.02,64
10/03/16,64,59,0.66,59
11/03/16,59,53,0.17,60
12/03/16,60,52,0.53,60
13/03/16,60,56,0.77,62
14/03/16,62,50,0,66
15/03/16,66,44,0,70
16/03/16,70,46,0,75
17/03/16,75,49,0,64
18/03/16,64,52,0,67
19/03/16,67,54,0,66
20/03/16,66,52,0.1,65
21/03/16,65,52,0.07,63
22/03/16,63,47,0,67
23/03/16,67,47,0,68
24/03/16,68,47,0,67
25/03/16,67,50,0,67
26/03/16,67,48,0,64
27/03/16,64,53,0,63
28/03/16,63,50,0,65
29/03/16,65,43,0,63
30/03/16,63,48,0,64
31/03/16,64,54,0,63
01/04/16,63,53,0,69
02/04/16,69,51,0,63
03/04/16,63,51,0,68
04/04/16,68,54,0,79
05/04/16,79,48,0,86
06/04/16,86,57,0,72
07/04/16,72,57,0,68
08/04/16,68,57,0.14,64
09/04/16,64,58,0.5,59
10/04/16,59,55,0.2,66
11/04/16,66,54,0,63
12/04/16,63,54,0,65
13/04/16,65,54,0,65
14/04/16,65,49,0.08,70
15/04/16,70,50,0,80
16/04/16,80,48,0,81
17/04/16,81,52,0,81
18/04/16,81,53,0,79
19/04/16,79,53,0,74
20/04/16,74,49,0,76
21/04/16,76,58,0,65
22/04/16,65,57,0.05,67
23/04/16,67,50,0,69
24/04/16,69,52,0,68
25/04/16,68,50,0,66
26/04/16,66,47,0,65
27/04/16,65,54,0.03,68
28/04/16,68,48,0,66
29/04/16,66,52,0,82
30/04/16,82,55,0,80
01/05/16,80,55,,68
02/05/16,68,53,,69
03/05/16,69,54,0,69
04/05/16,69,56,0,68
05/05/16,68,57,0,60
06/05/16,60,56,0,62
07/05/16,62,57,0.02,67
08/05/16,67,56,,66
09/05/16,66,54,0,68
10/05/16,68,54,0,67
11/05/16,67,53,0,66
12/05/16,66,53,0,67
13/05/16,67,57,0,71
14/05/16,71,57,0,69
15/05/16,69,57,0,73
16/05/16,73,56,0,88
17/05/16,88,52,0,76
18/05/16,76,57,0,67
19/05/16,67,55,0,64
20/05/16,64,53,0,68
21/05/16,68,55,0,68
22/05/16,68,56,0,68
23/05/16,68,55,0,65
24/05/16,65,57,0,66
25/05/16,66,57,0,70
26/05/16,70,55,0,75
27/05/16,75,53,0,82
28/05/16,82,56,0,73
29/05/16,73,55,0,73
30/05/16,73,54,0,77
31/05/16,77,54,0,71
01/06/16,71,54,0,76
02/06/16,76,57,0,89
03/06/16,89,54,0,77
04/06/16,77,57,0,75
05/06/16,75,55,0,68
06/06/16,68,55,0,70
07/06/16,70,59,0,70
08/06/16,70,59,0,66
09/06/16,66,59,0,70
10/06/16,70,55,0,82
11/06/16,82,51,0,76
12/06/16,76,55,0,67
13/06/16,67,57,0,68
14/06/16,68,56,0,67
15/06/16,67,55,0,73
16/06/16,73,58,0,72
17/06/16,72,59,0,76
18/06/16,76,57,0,87
19/06/16,87,56,0,75
20/06/16,75,54,0,80
21/06/16,80,54,0,67
22/06/16,67,54,0,73
23/06/16,73,55,0,75
24/06/16,75,56,0,79
25/06/16,79,55,0,78
26/06/16,78,55,0,75
27/06/16,75,54,0,72
28/06/16,72,55,0,64
29/06/16,64,54,0,74
30/06/16,74,56,0,69
01/07/16,69,54,0,72
02/07/16,72,55,0,70
03/07/16,70,56,0,71
04/07/16,71,57,0,68
05/07/16,68,57,0,65
06/07/16,65,57,0,65
07/07/16,65,57,0,68
08/07/16,68,55,0,74
09/07/16,74,59,0,77
10/07/16,77,57,0,73
11/07/16,73,53,0,71
12/07/16,71,57,0,80
13/07/16,80,59,0,72
14/07/16,72,56,0,70
15/07/16,70,56,0,73
16/07/16,73,57,0,68
17/07/16,68,58,0,70
18/07/16,70,58,0,70
19/07/16,70,57,0,70
20/07/16,70,56,0,71
21/07/16,71,56,0,74
22/07/16,74,56,0,77
23/07/16,77,54,0,73
24/07/16,73,56,0,73
25/07/16,73,56,0,83
26/07/16,83,54,0,77
27/07/16,77,57,0,75
28/07/16,75,56,0,73
29/07/16,73,56,0,69
30/07/16,69,57,0,70
31/07/16,70,58,0,72
01/08/16,72,58,0,71
02/08/16,71,57,0,72
03/08/16,72,55,0,66
04/08/16,66,58,0,68
